
"11:00:57","5","5.152,50","10418","1618-Ideal","085-BTG","Vendedor"
"11:00:57","5","5.152,50","10417","120-Genial","085-BTG","Vendedor"
"11:00:57","5","5.152,50","10416","120-Genial","085-BTG","Vendedor"
"11:00:57","5","5.153,00","10415","072-Bradesco","085-BTG","Vendedor"
"11:00:57","5","5.153,00","10414","072-Bradesco","085-BTG","Vendedor"
"11:00:57","5","5.153,00","10413","072-Bradesco","085-BTG","Vendedor"
"11:00:57","5","5.153,00","10412","072-Bradesco","085-BTG","Vendedor"
"11:00:57","5","5.153,00","10411","008-UBS","085-BTG","Vendedor"
"11:00:57","5","5.153,00","10410","120-Genial","085-BTG","Vendedor"
"11:00:57","5","5.153,00","10409","008-UBS","085-BTG","Vendedor"
"11:00:57","5","5.153,00","10408","008-UBS","085-BTG","Vendedor"
"11:00:57","5","5.153,00","10407","008-UBS","085-BTG","Vendedor"
"11:00:57","5","5.153,50","10406","072-Bradesco","085-BTG","Vendedor"
"11:00:57","5","5.153,50","10405","008-UBS","085-BTG","Vendedor"
"11:00:57","5","5.153,50","10404","120-Genial","085-BTG","Vendedor"
"11:00:57","5","5.153,50","10403","008-UBS","085-BTG","Vendedor"
"11:00:57","5","5.153,50","10402","008-UBS","085-BTG","Vendedor"
"11:00:57","5","5.153,50","10401","085-BTG","085-BTG","Vendedor"
"11:00:57","5","5.153,50","10400","120-Genial","085-BTG","Vendedor"
"11:00:57","5","5.153,50","10399","1618-Ideal","085-BTG","Vendedor"
"11:00:57","5","5.153,50","10398","008-UBS","120-Genial","Comprador"
"11:00:56","5","5.153,50","10397","008-UBS","147-Ativa","Vendedor"
"11:00:56","5","5.153,50","10396","1618-Ideal","147-Ativa","Vendedor"
"11:00:56","5","5.153,50","10395","008-UBS","008-UBS","Vendedor"
"11:00:56","5","5.153,50","10394","120-Genial","008-UBS","Vendedor"
"11:00:56","5","5.153,50","10393","085-BTG","008-UBS","Vendedor"
"11:00:56","5","5.153,50","10392","1618-Ideal","008-UBS","Vendedor"
"11:00:56","5","5.153,50","10391","1618-Ideal","008-UBS","Vendedor"
"11:00:54","5","5.154,00","10390","1618-Ideal","1618-Ideal","Comprador"
"11:00:54","5","5.153,50","10389","092-Renascenca","1618-Ideal","Vendedor"
"11:00:54","5","5.153,50","10388","092-Renascenca","008-UBS","Vendedor"
"11:00:54","10","5.153,50","10387","092-Renascenca","008-UBS","Vendedor"
